htsymbol,date,price,monthly_return,permno,growth,positive_month,peak_growth,drawdown
AAPL,2006-03-31,62.72,-0.084246,14593,16.088910882821022,False,19.369803393422092,-0.1693818178720001
AAPL,2006-04-28,70.39,0.12229,14593,18.056423794681205,True,19.369803393422092,-0.06780552037956698
AAPL,2006-05-31,59.77,-0.150874,14593,15.332178911082474,False,19.369803393422092,-0.20844943029782012
AAPL,2006-06-30,57.27,-0.041827,14593,14.690879863768627,False,19.369803393422092,-0.24155761597675324
AAPL,2006-07-31,67.96,0.18666,14593,17.43307949913968,True,19.369803393422092,-0.09998676057497394
AAPL,2006-08-31,67.85,-0.001619,14593,17.404855343430572,False,19.369803393422092,-0.10144388200960307
AAPL,2006-09-29,76.98,0.134562,14593,19.746887488153277,True,19.746887488153277,0.0
AAPL,2006-10-31,81.08,0.053261,14593,20.798626462659808,True,20.798626462659808,0.0
AAPL,2006-11-30,91.66,0.130488,14593,23.51259763251936,True,23.51259763251936,0.0
AAPL,2006-12-29,84.84,-0.074406,14593,21.763119293074123,False,23.51259763251936,-0.07440600000000003
AAPL,2007-01-31,85.73,0.01049,14593,21.99141441445847,True,23.51259763251936,-0.06469651894000013
AAPL,2007-02-28,84.61,-0.013064,14593,21.704118576547984,False,23.51259763251936,-0.07691532361656792
AAPL,2007-03-30,92.91,0.098097,14593,23.833227496551615,True,23.833227496551615,0.0
AAPL,2007-04-30,99.8,0.074158,14593,25.600651981240887,True,25.600651981240887,0.0
AAPL,2007-05-31,121.191,0.214339,14593,31.087870126248077,True,31.087870126248077,0.0
AAPL,2007-06-29,122.04,0.007005,14593,31.305640656482442,True,31.305640656482442,0.0
AAPL,2007-07-31,131.75999,0.079646,14593,33.79900971220864,True,33.79900971220864,0.0
AAPL,2007-08-31,138.48,0.051002,14593,35.5228268055507,True,35.5228268055507,0.0
AAPL,2007-09-28,153.47,0.108247,14593,39.36806623877115,True,39.36806623877115,0.0
AAPL,2007-10-31,189.95,0.237701,14593,48.725894951793286,True,48.725894951793286,0.0
AAPL,2007-11-30,182.22,-0.040695,14593,46.742994656730055,False,48.725894951793286,-0.04069500000000008
AAPL,2007-12-31,198.08,0.087038,14593,50.81141142566252,True,50.81141142566252,0.0
AAPL,2008-01-31,135.36,-0.31664,14593,34.72248611184074,False,50.81141142566252,-0.31664000000000003
AAPL,2008-02-29,125.02,-0.076389,14593,32.07007012024334,False,50.81141142566252,-0.36884118704
AAPL,2008-03-31,143.5,0.147816,14593,36.81053960513722,True,50.81141142566252,-0.27554581594350475
AAPL,2008-04-30,173.95,0.212195,14593,44.621552056649314,True,50.81141142566252,-0.12182026035763673
AAPL,2008-05-30,188.75,0.085082,14593,48.41804294873315,True,50.81141142566252,-0.04710297174938515
AAPL,2008-06-30,167.44,-0.112901,14593,42.95159748177823,False,50.81141142566252,-0.15468599913590786
AAPL,2008-07-31,158.95,-0.050705,14593,40.773736731464666,False,50.81141142566252,-0.1975476455497216
AAPL,2008-08-29,169.53,0.066562,14593,43.48771819578442,True,50.81141142566252,-0.14413481193280217
AAPL,2008-09-30,113.66,-0.329558,14593,29.155992762618094,False,50.81141142566252,-0.4261920315818518
AAPL,2008-10-31,107.59,-0.053405,14593,27.598916969130475,False,50.81141142566252,-0.456836246135223
AAPL,2008-11-28,92.67,-0.138675,14593,23.771637158436306,False,50.81141142566252,-0.532159479702421
AAPL,2008-12-31,85.35,-0.07899,14593,21.893915539291424,False,50.81141142566252,-0.5691142024007267
AAPL,2009-01-30,90.13,0.056005,14593,23.12008427906944,True,50.81141142566252,-0.5449824433061794
AAPL,2009-02-27,89.31,-0.009098,14593,22.909737752298465,False,50.81141142566252,-0.5491221930369798
AAPL,2009-03-31,105.12,0.177024,14593,26.96531116816135,True,50.81141142566252,-0.46930600013715806
AAPL,2009-04-30,125.83,0.197013,14593,32.27782801733432,True,50.81141142566252,-0.36475238314218
AAPL,2009-05-29,135.81,0.079313,14593,34.837879390873155,True,50.81141142566252,-0.3143689889063358
AAPL,2009-06-30,142.42999,0.048745,14593,36.53605182178127,True,50.81141142566252,-0.28094790527057506
